Register #,Annual DFO # (discontinued),Glide #,Country,Other,Nations, Affected,Detailed Locations (click on active links to access inundation extents),Validation (post event #3503),Began,Ended,Duration in Days,Dead,Displaced,Damage (USD),Main cause,Severity *,Affected sq km,Magnitude (M)**,Centroid X,Centroid Y,"""News"" if validated",M>6,Total annual floods M>6,M>4,Total annual floods M>4,Date Began,Total floods M>6,Total floods M>4,,,,,,
3114,107,0,Australia,0,#N/A,#N/A,"Victoria - Gippsland - Bairnsdale, Stratford, Briagolong. Traralgon, Lakes Entrance, Nicholson, Mount Macedon, Boisdale, Newry, Lake Glenmaggie, Cowwarr, Maffra, Paynesville and Raymond Island. Paradise Beach, Golden Beach, Burrabogie Island",0,27-Jun-07,4-Jul-07,8,1,300,"60,000,000",Heavy rain,1.5,40946.27,5.7,146.856,-37.9361,,0,33,1,90,27-Jun-07,725,2626,,,,,,
3113,106,0,USA,0,#N/A,#N/A,"Texas - counties: Williamson, Lampasas, Burnet, Parker. Marble Falls area, Georgetown, Lake Granbury area, Granite Shoals, Eastland, Wichita Falls. Hico. Lake Jacksonville area. Rosharon, Liberty.Oklahoma - Miami, Shawnee, Tecumseh, Maud, Oklahoma City, Waurika, Bartlesville and Dewey, Miami and Commerce, Davenport. Counties: Pottawatomie, Love, Lincoln.Kansas - Coffeyville, Osawatomie. counties: Allen, Labette, Montgomery, Neosho, Wilson and Woodson.Missouri - counties: Bates, Vernon. Papinville, Rockville.",0,26-Jun-07,23-Jul-07,28,8,5000,0,Heavy rain,1.5,507778.21,7.3,-97.1657,32.8366,,1,33,1,89,26-Jun-07,725,2625,,,,,,
3112,105,TC-2007-000084-PAK,Pakistan,0,#N/A,#N/A,"Baluchistan province - Turbat, Sibi, Kech, Jal Magsi , Gawador and Ormara. Pasni, Bela, Mara. Bolan. Dasht. Naal, Khuzdar, Awaran, Kharan, Khurdar. Noshki, Jaffarabad, Naseerabad and Dera Allah Yar. Lasbella. Nal.Sindh Province - Jacobabad and Qambar. Thatta and Badin districts - Keti Bandar, Shah Bandar, Jati, Larkhana. Shahdad Kot district. Talhar. Kamber-Shahdadkot. Dadu area. Qubo Saeed Khan, Dhori Minor, Ghabi Dero, Warah, Nasirabad. ",0,26-Jun-07,20-Jul-07,25,280,400000,0,Tropical cyclone,1,115766.52,6.5,67.9025,25.2563,,1,32,1,88,26-Jun-07,724,2624,,,,,,
3111,104,0,Solomon Islands,0,#N/A,#N/A,Aola area of East Central Guadalcanal - Tupa ,0,24-Jun-07,28-Jun-07,5,0,3000,0,Heavy rain,1,262.576,3.1,160.487,-9.55253,,0,31,0,87,24-Jun-07,723,2623,,,,,,
3110,103,0,UK,0,#N/A,#N/A,"Northern England - Yorkshire, Lincolnshire, Worcestershire, South Yorkshire, Gloucestershire and Shropshire. towns: Hull, Sheffield, Doncaster, East Riding, Wakefield, Rotherham, Nottinghamshire, Barnsley, Leeds, Lichfield, Wyre Forest, Omagh, Ryedale, Norfolk, Earby, North Gloucs, Dinnington, Darfield, Rotherham, Grantham, Calderdale, Horncastle, Corwen, Pershore, Treeton, Whiston, Tenbury Wells, Louth, Wainfleet, Lincoln, Treeton, Catcliffe and Whiston, Humberside.",0,25-Jun-07,3-Jul-07,9,6,30000,see notes,Heavy rain,1.5,27719.5,5.6,-0.913693,53.8814,,0,31,1,87,25-Jun-07,723,2623,,,,,,
3109,102,FF-2007-000091-AFG,Afghanistan,0,#N/A,#N/A,"Konar (Kunar) Province - Chapa Dara and Manogi districts. Sarakan districtKabul - Khoshan village of Qarabagh District. Akakhel and BaghalamParwan - Sorkh Parsa, Salang. Kuklami Valley.Kapisa - Nejrab District, Jamal Agha area.Konduz - Imam Sahib and Qala-i-Zal districts.Panjshir - Rokha and Onaba areasNangarhar - Kama DistrictOther provinces - Wardak, Logar, Laghman.",0,24-Jun-07,3-Jul-07,10,113,4000,0,Heavy rain,1,62335.91,5.8,71.1407,35.2782,,0,31,1,86,24-Jun-07,723,2622,,,,,,
3108,101,TC-2007-000085-PAK,Pakistan,0,#N/A,#N/A,"Karachi, Gadab Town",0,23-Jun-07,25-Jun-07,3,230,0,0,Monsoonal rain,1,2215.04,3.8,67.1351,24.9939,,0,31,0,85,23-Jun-07,723,2621,,,,,,
3107,100,TC-2007-000084-IND,India,0,#N/A,#N/A,"Andhra Pradesh - districts: Kurnool, Mahabubnagar, Guntur, Prakasam, East Godavari, West Godavari, Anantapur and Kadpa. Telangana. Towns: Macherla, Nandyal, Ongole. Kachho area of Dadu district.Kerala - Thrissur Karnataka - Belgaum, Bijapur, Bagalkot, Kodagu. Hemavathi, Lakshmanathirtha and KabiniMaharashtra - Mumbai, Pune.",0,22-Jun-07,4-Jul-07,13,127,200000,0,Monsoonal rain,1,450564.36,6.8,78.1615,14.945,,1,31,1,85,22-Jun-07,723,2621,,,,,,
3106,99,0,USA,0,#N/A,#N/A,"New York - southeastern Catskills - Colchester, Rockland, Roscoe area.",0,19-Jun-07,20-Jun-07,2,2,120,0,Brief torrential rain,1,6498.35,4.1,-74.9541,42.2316,,0,30,1,84,19-Jun-07,722,2620,,,,,,
3105,98,0,Costa Rica,0,#N/A,#N/A,"San Rafael, Barva, Flores, Alajuela, Cartago centro, Guarco de Cartago and Alajuelita. Belen.",0,18-Jun-07,20-Jun-07,3,0,0,0,Heavy rain,1,2850.65,3.9,-84.0695,9.98183,,0,30,0,83,18-Jun-07,722,2619,,,,,,
3104,97,FF-2007-000083-IND,India,0,#N/A,#N/A,"Assam State - districts: Lakhimpur, Dhemaji, Cachar, Karimganj, Hailakandi, Darrang and Dibrugarh.  North Lakhmipur, Cachar. Barak Valley. Goalpara and Dhubri",0,18-Jun-07,26-Jun-07,9,15,200000,0,Monsoonal rain,1,74887.52,5.8,94.0189,26.2558,,0,30,1,83,18-Jun-07,722,2619,,,,,,
3103,96,0,Indonesia,0,#N/A,#N/A,"Sulawesi - Gorontalo, Siendeng, Biawu, and Tenda.",0,16-Jun-07,20-Jun-07,5,1,212,0,Heavy rain,1,1190.2,3.8,123.096,0.617594,,0,30,0,82,16-Jun-07,722,2618,,,,,,
3102,95,0,USA,0,#N/A,#N/A,"North Texas - Gainesville, Sherman, Halom City, Fort Worth area, Haltom City. Grayson County.Oklahoma - Caddo, Durant, Milburn, Ada",0,17-Jun-07,22-Jun-07,6,10,750,"28,000,000",Heavy rain,1,34567.94,5.3,-97.3047,33.4497,,0,30,1,82,17-Jun-07,722,2618,,,,,,
3101,94,FF-2007-000082-PAK,Pakistan,0,#N/A,#N/A,"North-West Frontier Province - Swat Valley - villages: Bedara (Baidra), Barinjal",0,16-Jun-07,20-Jun-07,5,22,500,0,Brief torrential rain,1,12117.23,4.8,72.2258,34.9758,,0,30,1,81,16-Jun-07,722,2617,,,,,,
3100,92,FF-2007-000081-NPL,Nepal,0,#N/A,#N/A,Mahottarai district,0,15-Jun-07,18-Jun-07,4,0,400,0,Monsoonal rain,1,2704.51,4.0,85.8627,26.9485,,0,30,1,80,15-Jun-07,722,2616,,,,,,
3099,91,0,UK,0,#N/A,#N/A,"Britain - Yorkshire and Midlands areas - Severn, Avon and Wye valleys - North Yorkshire. Barley, near Royston. Water Orton in Warwickshire. Minworth, Sutton Coldfield. Edgbaston in Birmingham. Ongar, Brentwood and Chelmsford in Essex. Sheffield. York. Darfield, South Yorkshire. Shropshire and Worcestershire.",0,15-Jun-07,21-Jun-07,7,1,200,0,Heavy rain,1,23106.13,5.2,-0.759207,52.5232,,0,30,1,79,15-Jun-07,722,2615,,,,,,
3098,90,0,South Africa,0,#N/A,#N/A,"Western Cape - Swartland area - Moorreesburg, Piketberg, Hopefield, Malmesbury, Wetton. Algeria. Cape town area - Gugulethu, Lotus, Nyanga, Brown's Farm, Khayelitsha, Mfuleni and Manenberg. ",0,7-Jun-07,16-Jun-07,10,0,6000,0,Heavy rain,1.5,9088.14,5.1,18.5781,-33.3273,,0,30,1,78,07-Jun-07,722,2614,,,,,,
3097,89,LS-2007-000080-BGD,Bangladesh,0,#N/A,#N/A,"Bangladesh - Chittagong area. Sylhet. Districts: Comilla, Netrokona, Sunamgonj, Habigonj, Bogra, Kurigram, Chandpur Feni. Zakiganj, Maulvibazar. Comilla region.Burma - Rakhine State",0,11-Jun-07,24-Jun-07,14,126,80000,0,Monsoonal rain,1,77805.48,6.0,91.9535,22.3975,,1,30,1,77,11-Jun-07,722,2613,,,,,,
3096,88,0,Switzerland,0,#N/A,#N/A,"Bern canton - Huttwil, Eriswil.",0,9-Jun-07,9-Jun-07,1,3,0,0,Brief torrential rain,1,913.758,3.0,7.72656,47.0599,,0,29,0,76,09-Jun-07,721,2612,,,,,,
3095,87,0,Australia,0,#N/A,#N/A,"New South Wales - Hunter and Central Coast regions - Gosford, Dungog, Clarence Town, Newcastle, Tuggerah, Somersby, Wallsend, Hamilton North, Raymond Terrace, Hexham, Maitland, Branxton.",0,8-Jun-07,13-Jun-07,6,9,5000,"840,000,000",Heavy rain,1.5,11377.07,5.0,151.375,-32.8654,,0,29,1,76,08-Jun-07,721,2612,,,,,,
3094,86,FL-2007-000077-CHN,China,0,#N/A,#N/A,"Guangdong - Meizhou area, Liuhuang. Huangjin, Guangzhou, Shenzhen. Zhanjiang, Maoming and Meizhou.Sichuan - Dazhu, Daxian and Mabian counties. Dazhou city. Bazhong, Guang'an. Quxian County. Daxian County, Qujiang. GuanganHubei - Badong County of Enshi Prefecture. Qingtaiping. Yichang City. Enshi Tujia and Miao Autonomous Prefecture. Huangang. Wuhan. Jingshan county. Huangpo. Yunxi County.Chongqing municipality - Yubei, Jiangjin and Yongchuan districtsHenan - Wangjiaba, Mengwa area. Laowangpo. Lushi countyAnhui - Huangshan. Wangjiaba, Qiujiahu, Jiangtanghu. Linquan County. Dabieshan mountain. Fuyang. Qianmiao in Fengtai. Huanyuanhu. Linhuaiguan in Fengyang. Linbei.Hunan - Dongting Lake area. Yiyang, Yuanjiang, Junshan and Huarong. Xiangxi Tujia and Miao. Shaanxi - Hanzhong. Shangluo city, Danfeng county. Yuncheng. AnkangJiangsu - NanjingGuizhou - Yuping, Xifeng, Yinjiang. Guiyangother provinces:  Guangxi, Fujian, Jiangxi.",0,6-Jun-07,17-Aug-07,73,600,3170000,"4,250,000,000",Heavy rain,1.5,1916283.71,8.3,112.355,26.2928,,1,29,1,75,06-Jun-07,721,2611,,,,,,
3093,85,0,Oman,0,#N/A,#N/A,"Oman - Muscat.Iran - Provinces: Hormorzgan, Sistan Baluchestan, Zahedan, Kerman. Towns - Chabahar, Shahrestan, Konark, Bandar Abbas, Kahir.",0,6-Jun-07,12-Jun-07,7,61,60000,0,Tropical cyclone,1,372988.5,6.4,57.933,28.5367,,1,28,1,74,06-Jun-07,720,2610,,,,,,
3092,84,0,Canada,0,#N/A,#N/A,"British Columbia - Terrace, Smithers, Usk, Telkwa, Brauns Island, McBride and Prince George",0,6-Jun-07,14-Jun-07,9,0,500,0,Snowmelt,1.5,204993.53,6.4,-125.033,54.1789,,1,27,1,73,06-Jun-07,719,2609,,,,,,
3091,83,0,China,0,#N/A,#N/A,Jiangxi Province,0,1-Jun-07,6-Jun-07,6,0,8000,"13,000,000",Heavy rain,1,168579.76,6.0,116.143,27.1976,,1,26,1,72,01-Jun-07,718,2608,,,,,,
3090,82,0,El Salvador,0,#N/A,#N/A,Berlin. Usulutan district,0,30-May-07,31-May-07,2,4,0,0,Tropical cyclone,1,4514.95,4.0,-88.6205,13.3836,,0,25,0,71,30-May-07,717,2607,,,,,,
3089,81,0,Dominican Republic,0,#N/A,#N/A,"Dominican Republic - Cibao region. Dajabón and Palo Verde, in Montecristi. Arenoso. Cayetano Germosén. La Vega (Jeremías and Sabaneta)Haiti - St. Louis Du Nord, Port-de-Paix",0,30-May-07,3-Jun-07,5,11,20000,0,Heavy rain,1,13536.47,4.8,-71.0538,19.5479,,0,25,1,71,30-May-07,717,2607,,,,,,
3088,80,0,Turkey,0,#N/A,#N/A,"Eastern provinces: Agri (Ugurtas, Kacmaz, Karlica Demirkapi, Seyithanbey, Danakiran, Karayseyitali in Habur town, Hamur). Van (Erci_ district)Bitlis (Kalkanli). Gaziantep (Bilek)",0,27-May-07,1-Jun-07,6,13,0,0,Heavy rain,1,38494.75,5.4,43.8014,39.4015,,0,25,1,70,27-May-07,717,2606,,,,,,
3087,79,0,Cuba,0,#N/A,#N/A,"Eastern Cuba - Banes, Camaguey, Hoguin",0,26-May-07,28-May-07,3,2,3000,0,Heavy rain,1,15430,4.7,-76.9287,21.3491,,0,25,1,69,26-May-07,717,2605,,,,,,
3086,78,0,France,0,#N/A,#N/A,Pyrenees-Atlantiques region - Ossau valley - Pau,0,25-May-07,27-May-07,3,1,500,0,Heavy rain,1,3174.16,4.0,-0.472122,43.2956,,0,25,0,68,25-May-07,717,2604,,,,,,
3085,77,0,Bulgaria,0,#N/A,#N/A,"Plovdiv, Lovech, Gabrovo, Sofia. Aitos, Etropole, Veliko Tarnovo. Krasnovo, Gelemenovo, Saraya, Trudovetz, Pazardzhik",0,22-May-07,6-Jun-07,16,2,0,0,Heavy rain,1,34006.05,5.7,24.5016,42.5232,,0,25,1,68,22-May-07,717,2604,,,,,,
3084,76,FF-2007-000070-CHN,China,0,#N/A,#N/A,"Sichuan province - Ganzi or Garze (Heba), Liangshan (Huidong), Chongqing city, Pengshui, Shimian",0,24-May-07,26-May-07,3,43,112000,"73,500,000",Heavy rain,1,43534.36,5.1,107.778,30.2821,,0,25,1,67,24-May-07,717,2603,,,,,,
3083,75,0,USA,0,#N/A,#N/A,"Texas - Killeen, Copperas Cove. Fredericksburg, Garland. Waco area. Counties: Bell, Gillespie, Comal, Kerr . Kansas - Saline County (Bavaria, Hedville, New Cambria, Salina). Ogden, Hutchinson. Smolan and Mentor. Oklahoma - Carter County, Davis.",0,24-May-07,29-May-07,6,6,100,0,Heavy rain,1,341278.41,6.3,-98.6645,30.2434,,1,25,1,66,24-May-07,717,2602,,,,,,
3082,74,0,Spain,0,#N/A,#N/A,"Central Spain - Madrid area, Castilla-Leon, Castilla-La Mancha (Alcazar de San Juan, Villarrubia de los Ojos). Extremadura. Ciudad Real.South Spain - Jaen",0,23-May-07,26-May-07,4,1,550,"337,000,000",Heavy rain,1,212702.28,5.9,-4.21592,39.8941,,0,24,1,65,23-May-07,716,2601,,,,,,
3081,73,0,Indonesia,0,#N/A,#N/A,"Borneo island - East Kalimantan province - Kutai Kertanegara (Sebulu, Kota Bangun, Muara Kaman. Tenggarong, Muara Muntai, Muara Wis, Kembang Janggut, Kenohan). West Kutai (Muara Ohong, Jempang, Muara Pahu, Penyinggahan, )",0,15-May-07,5-Jun-07,22,4,60000,0,Heavy rain,1,34345.89,5.9,116.92,-0.1883,,0,24,1,64,15-May-07,716,2600,,,,,,
3080,72,FL-2007-000068-COL,Colombia,0,#N/A,#N/A,"Antioquia -Taraza and Valdivia. Nechi and ZaragozaSucre - Guarandaother provinces: Cordoba, Cesar.",0,19-May-07,27-Jun-07,40,14,3000,0,Heavy rain,1,29773.22,6.1,-75.4261,7.37836,,1,24,1,63,19-May-07,716,2599,,,,,,
3079,71,0,China,0,#N/A,#N/A,"Guizhou Province - Nayong County - Dongdi, Jieshang, Saluo",0,20-May-07,21-May-07,2,3,0,0,Heavy rain,1,3206.71,3.8,105.414,26.8709,,0,23,0,62,20-May-07,715,2598,,,,,,
3078,70,FL-2007-000076-KEN,Kenya,0,#N/A,#N/A,"Coast Province - districts: Mombasa (Likoni, Kadongo, Moroto, Junda, Kadzonzo, Mushomoroni, Kisauni, Changamwe), Malindi, Kwale, Kilifi (Kikambala). Lamu (Witu, Mpeketoni, Soroko, Bomani). Kaloleni. Tana River District",0,15-May-07,14-Jun-07,31,5,8500,0,Heavy rain,1,13866.05,5.6,39.7621,-3.59393,,0,23,1,62,15-May-07,715,2598,,,,,,
3077,69,0,Afghanistan,0,#N/A,#N/A,"Badakhshan province - Baharak, Yaftal-i-Payan, Baharak Shuhada, Jorum and Warduj districts. Takhar province - Surang and Sarisht villages",0,14-May-07,18-May-07,5,34,0,0,Heavy rain,1,15491.94,4.9,70.6001,36.5247,,0,23,1,61,14-May-07,715,2597,,,,,,
3076,68,0,Russia,0,#N/A,#N/A,"Regions: Tomsk, Omsk, Novosibirsk, Barnaul.",0,11-May-07,13-Jun-07,34,0,640,0,Snowmelt,1,427668.3,7.2,85.8394,56.9372,,1,23,1,60,11-May-07,715,2596,,,,,,
3075,67,0,Russia,0,#N/A,#N/A,"Yakutia (Sakha) - Yakutsk (Darkylakh, Makhra, Kirzavod), Ytyk-Kyuel, Chimnai, Kharbalakh, Yedeitsy, Berdigestyakh, Chuparcha, Yert, Abaga, Myandigi, Yedei, Partizan, Ogorodty, Khonogor, Berezovka, Daya-Amga, Ust-Tatta, Cherkekh. Vitim and Peledui.  Districts: Tattinsky, Amga, Namsky, Tatta. ",0,13-May-07,13-Jun-07,32,0,7000,see notes,Snowmelt,1,378031.54,7.1,130.459,62.3364,,1,22,1,59,13-May-07,714,2595,,,,,,
3074,66,0,Israel,0,#N/A,#N/A,Qumran,0,12-May-07,13-May-07,2,4,21,0,Heavy rain,1,319.734,2.8,35.4045,31.7119,,0,21,0,58,12-May-07,713,2594,,,,,,
3073,65,0,Thailand,0,#N/A,#N/A,"Pichit - Photalae districtPhrae - Wangshin.Uttaradit - LablaeNakhon Sawan - Chumtabong, Maepoen.Nan - Bo KluaPhitsanulok - ",0,11-May-07,21-May-07,11,0,1000,0,Heavy rain,1,38377.29,5.6,100.339,17.2115,,0,21,1,58,11-May-07,713,2594,,,,,,
3072,64,0,Indonesia,0,#N/A,#N/A,"Central Sulawesi Province -  districts: Dongagala (Dolo, Sigi Biromaru, Kulawi, Tanambulava, Omu, Sidondo), Palu (Palu city, Nunu Bawah, Kalikoa, Lere, Juna, Maesa).Parigi Moutong - Petapa, Olaya, Baliara, Lemusa, Bantaya",0,6-May-07,12-May-07,7,2,14400,0,Heavy rain,1,3358.16,4.4,119.954,-1.07453,,0,21,1,57,06-May-07,713,2593,,,,,,
3071,63,FL-2007-000057-URY,Uruguay,0,#N/A,#N/A,"departments: Durazno, Treinta y Tres, Soriano, Tacuarembó, Río Negro, Florida, Rocha, Cerro Largo, Florida, 25 de Agosto, Melo, Noblia, Río Branco, Cebollatí, Montevideo",0,4-May-07,25-May-07,22,2,12000,"45,000,000",Heavy rain,1.5,104127.85,6.5,-55.8026,-32.7659,,1,21,1,56,04-May-07,713,2592,,,,,,
3070,62,0,USA,0,#N/A,#N/A,"US midwestMissouri - Mosby, Kearney, Big Lake, Craig, Sibley, Glasgow, Chillicothe, Carrollton, Norborne, Levasy, Agency, Fairfax, Craig, DeWitt and Brunswick. Holt County. Parkville, Riverside and Tracey.Iowa - Red Oak, Coburg, Missouri Valley, Hamburg, Shenandoah. Harrison County.Kansas - Topeka area, Wakarusa, Solomon, Burlingame, Chase, Ellinwood, Nickerson, Lyons to Sterling, Atchison, Mulvane, Quivira, Shawnee County, Saline County.Nebraska - Gage county.South Dakota - Huron, Aberdeen. Brown CountyOklahoma - Elk City, Miami",0,6-May-07,18-May-07,13,2,1000,see notes,Heavy rain,1,642775.91,6.9,-95.2382,40.4342,,1,20,1,55,06-May-07,712,2591,,,,,,
3069,61,FL-2007-000054-AFG,Afghanistan,0,#N/A,#N/A,"Samangan province - Munghaz area, Hazrat Sultan district.Baghlan province - Takhar province - Farkhar, Jilga ",0,5-May-07,7-May-07,3,12,0,0,Heavy rain,1,25847.23,4.9,68.8518,36.2949,,0,19,1,54,05-May-07,711,2590,,,,,,
3068,60,FL-2007-000053-MMR,Burma,0,#N/A,#N/A,"Yangon (Rangoon) area - Pabedan, Kyauktada, Botataung, Pazundaung, Ahlone, Mingaladon. Pegu.",0,4-May-07,9-May-07,6,5,0,0,Heavy rain,1,15666.7,5.0,96.1313,16.9089,,0,19,1,53,04-May-07,711,2589,,,,,,
3067,59,FL-2007-000052-LKA,Sri Lanka,0,#N/A,#N/A,"Southern and Western provinces - coastal belt. Galle area, Colombo area. Kaluthara and Gampha.",0,2-May-07,7-May-07,6,16,125000,0,Heavy rain,1,3336.9,4.3,80.0822,6.49467,,0,19,1,52,02-May-07,711,2588,,,,,,
3066,58,0,Thailand,0,#N/A,#N/A,"Prachuap Khiri Khan - districts: Bang Saphan, Muang, Aonoi, Hua Hin, Nopakhun, Pong Pra Sat  Chumphon, Surat Thai.",0,1-May-07,7-May-07,7,1,1000,0,Heavy rain,1,5387.26,4.6,99.6143,11.6526,,0,19,1,51,01-May-07,711,2587,,,,,,
3065,57,0,Indonesia,0,#N/A,#N/A,"Borneo Island - Central Kalimantan Province - North Barito (Barut) and Murung Raya (Mura) Districts - villages: Montallat, Montallat IIm Rubei, Tumpung Laung, Juking, Danau Usung, Puruk Cahu, Bahitom and Sumpoi. Muara Teweh. Lahei, Teweh Tengah.South Kalimantan - Barito Kuala (Batola) District",0,1-May-07,25-May-07,25,0,3000,0,Heavy rain,1,40326.99,6.0,114.779,-0.860079,,1,19,1,50,01-May-07,711,2586,,,,,,
3064,56,0,Syria,0,#N/A,#N/A,Palmyra area.,0,29-Apr-07,1-May-07,3,3,0,0,Heavy rain,1,1918.98,3.8,38.3904,34.5237,,0,18,0,49,29-Apr-07,710,2585,,,,,,
3063,55,0,Turkey,0,#N/A,#N/A,"Sirnak area - Cizre and Silopi ",0,29-Apr-07,1-May-07,3,2,0,0,Heavy rain,1,2902.47,3.9,42.052,37.3217,,0,18,0,49,29-Apr-07,710,2585,,,,,,
3062,54,0,Colombia,0,#N/A,#N/A,Tolima - Ibague area,0,26-Apr-07,2-May-07,7,17,2000,0,Heavy rain,1,1940.49,4.1,-75.2114,4.50308,,0,18,1,49,26-Apr-07,710,2585,,,,,,
3061,53,0,Afghanistan,0,#N/A,#N/A,"Badakhshan - Kashem, Yamgan, Jarm and Argo districts. Shahr-i-Buzurk: Kura Bala, Murcha Dara and Alqajar villages. Kiran and Munjan districts. Baharak and Jurm districts.",0,23-Apr-07,4-May-07,12,36,0,0,Heavy rain,1,27490.25,5.5,70.7315,37.0063,,0,18,1,48,23-Apr-07,710,2584,,,,,,
3060,52,FL-2007-000051-TUN,Morocco,0,#N/A,#N/A,"Northeastern Morocco - Nador area - valley of Amlah in Ain Zohra, Zaio",0,21-Apr-07,22-Apr-07,2,4,0,0,Heavy rain,1,9451.39,4.3,-2.92711,34.7979,,0,18,1,47,21-Apr-07,710,2583,,,,,,
3059,51,0,Kenya,0,#N/A,#N/A,"Busia District - Budalangi, Bwalwanga, Makhunda, Sitiri",0,21-Apr-07,30-Apr-07,10,0,2460,0,Heavy rain,1,1102.54,4.0,34.1741,0.424911,,0,18,1,46,21-Apr-07,710,2582,,,,,,
3058,50,0,China,0,#N/A,#N/A,"Gansu - Gaotai county - Nanhua, Xiaohaizi, Xiangdao",0,19-Apr-07,21-Apr-07,3,0,5500,0,"Dam/Levy, break or release",1,940.378,3.5,99.8018,39.3328,,0,18,0,45,19-Apr-07,710,2581,,,,,,
3057,49,0,Kyrgyzstan,0,#N/A,#N/A,"Southern Kyrgyzstan - Jalalabad province - Aksy district: Charbak and Juzumjan. Suzak, Bazarkorgon and Nooken districts.Osh province - Uzgen district (Myrzaaki, Kurshab) Karakulja district (Nura).",0,17-Apr-07,25-Apr-07,9,0,0,0,Heavy rain,1,17035.94,5.2,73.8298,40.6305,,0,18,1,45,17-Apr-07,710,2581,,,,,,
3056,48,0,Indonesia,0,#N/A,#N/A,"Aceh Jaya district - Teunom - villages: Pasi Tulak Bala, Kampung Baro, Pasi Berawang, Rambong Payong, Blang Baro, Pulau Tinggi, Teupin Ara, Paya Baro, Pasi Timon, Tanoh Ano, Alue Ambong, Padang Kleng and Panton.",0,17-Apr-07,20-Apr-07,4,0,0,0,Heavy rain,1,822.028,3.5,95.7374,4.72513,,0,18,0,44,17-Apr-07,710,2580,,,,,,
3055,47,0,Afghanistan,0,#N/A,#N/A,"Nangarhar Province - Behsud DistrictBaghlan - Sia and Kehan valleys of Doshi district.",0,17-Apr-07,18-Apr-07,2,6,0,0,Heavy rain,1,40765.63,4.9,69.6682,35.2702,,0,18,1,44,17-Apr-07,710,2580,,,,,,
3054,46,FF-2007-000049-TJK,Tajikistan,0,#N/A,#N/A,"Khatlon region - DegrezSogd region (Sughd oblast) - Rudaki and Vakhdat provinces. Rudaky, Tursun-zade, Varzob, Vahdat and Panjakent districts. ",0,16-Apr-07,20-Apr-07,5,2,5000,0,Heavy rain,1,66240.08,5.5,69.4597,39.3482,,0,18,1,43,16-Apr-07,710,2579,,,,,,
3053,45,0,Indonesia,0,#N/A,#N/A,"Central Sulawesi - Morowali regency - Bunta, Onepute Jaya, Sampalowo and Togo Trans. Petasia, Sampolowo",0,16-Apr-07,3-May-07,18,0,0,0,Heavy rain,1,3192.6,4.8,121.217,-1.92539,,0,18,1,42,16-Apr-07,710,2578,,,,,,
3052,44,0,USA,0,#N/A,#N/A,"NortheastNew Hampshire - Goffstown, Rochester, Allenstown, Nottingham, Northwood, Raymond. New Jersey - Bound Brook, New Brunswick, Lodi, Hoboken. Counties: Bergen, Burlington, Passaic.New York - Mamaroneck. Counties: Westchester, Orange. Hudson ValleyMaine - York, Hancock, Cumberland, Lincoln, Oxford and Knox countiesWest Virginia - Logan and Mingo countiesConnecticut - Westport, New Milford. Pennsylvania -",0,15-Apr-07,21-Apr-07,7,9,0,0,Heavy rain,1,109079.09,5.9,-72.189,42.3423,,0,18,1,41,15-Apr-07,710,2577,,,,,,
3051,43,0,Indonesia,0,#N/A,#N/A,"West Nusa Tenggara - Sumbawa District - Empang (Empang Atas, Empang Bawah, Ongko and Lamenta) and Terano (Batulanteh, Labuan Bontong and Labuan Jambu)",0,14-Apr-07,18-Apr-07,5,0,0,0,Heavy rain,1,863.938,3.6,117.444,-8.57837,,0,18,0,40,14-Apr-07,710,2576,,,,,,
3050,42,FF-2007-000047-THA,Thailand,0,#N/A,#N/A,Trang - Yantakhao district - Sairung and Prai Sawan waterfalls,0,14-Apr-07,15-Apr-07,2,38,0,0,Heavy rain,1,290.124,2.8,99.6461,7.44412,,0,18,0,40,14-Apr-07,710,2576,,,,,,
3049,41,FL-2007-000051-TUN,Algeria,0,#N/A,#N/A,M'sila region - Souamma,0,13-Apr-07,15-Apr-07,3,15,0,0,Heavy rain,1,7109.82,4.3,4.2037,35.6376,,0,18,1,40,13-Apr-07,710,2576,,,,,,
3048,40,0,Canada,0,#N/A,#N/A,"Saskatchewan - Saskatoon area - Red Earth First Nation, Waldsea Lake, Fishing Lake, Watson, Lakeside, Porcupine, Torch River, Yellow Quill First Nation, Elfros, Nokomis, Rosthern. ",0,10-Apr-07,8-May-07,29,0,700,0,Snowmelt,1.5,94680.09,6.6,-104.281,53.3778,,1,18,1,39,10-Apr-07,710,2575,,,,,,
3047,39,0,Spain,0,#N/A,#N/A,"Aragonia, Navarra and Catalonia regions. Pradilla, Zaragoza, Tarragona, Funes, Baix Ebre, Ribera d'Ebre and Montsià, Aragon.",0,3-Apr-07,8-Apr-07,6,1,280,0,Heavy rain,1,42036.42,5.4,-0.64878,41.6486,,0,17,1,38,03-Apr-07,709,2574,,,,,,
3046,38,0,New Zealand,0,#N/A,#N/A,"Bay of Islands area - Paihia, Whangarei, Kerikeri, Haruru Falls, Dargaville. Auckland",0,29-Mar-07,31-Mar-07,3,0,300,see notes,Tropical cyclone,1.5,4203.8,4.3,173.985,-35.3521,,0,17,1,37,29-Mar-07,709,2573,,,,,,
